OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lon
64778,SUNSTOP #347,US-27,Branford,FL,75,3.699,29.959118,-82.928183
64779,SPEEDWAY #6530,US-50,Brooksville,FL,225,3.38233333,28.555272,-82.387871
64789,KROME EXXON,SR-997 & SR-994,Miami,FL,95,3.399,25.774157,-80.193597
64793,CIRCLE K #2721297,US-301,Middleburg,FL,75,3.399,30.068851,-81.860378
64795,QUICK FUEL #5101,"I-4, EXIT 79",Orlando,FL,140,3.36233333,28.542122,-81.379045
64798,RIVIERA TRUCKSTOP,SR-710,West Palm Beach,FL,95,3.779,26.715364,-80.053294
64803,MARATHON,"I-4, EXIT 3",Tampa,FL,225,3.42233333,27.944985,-82.458311
64804,SPEEDLANE,US-301 &SR-574,Tampa,FL,225,3.449,27.944985,-82.458311
64811,SUNSTOP #819,US-19,Americus,GA,15,3.699,32.072386,-84.232688
64815,BUENA VISTA GAS N GO,SR-26 & SR-41,Buena Vista,GA,10,3.299,32.31904,-84.517141
64819,CIRCLE K #4174,"I-285/SR-407, EXIT 53 & US-23/SR-42",Conley,GA,18,3.999,33.635655,-84.329373
64820,Mr Pips,US-84/SR-38,Donalsonville,GA,20,3.199,31.040463,-84.879091
64825,EXIT 10 AUTO AND TRUCK STOP,"I-185/SR-411, EXIT 19 & SR-315",Fortson                                 ,GA,50,3.399,33.377891,-84.288812
64831,CIRCLE K #2745072,US-341,Lumber City,GA,195,3.529,31.929349,-82.679583
64833,QWICKSERV,US-319 BUS & SR-133/SR-35/SR-33,Moultrie,GA,20,3.599,31.179344,-83.788579
64834,SUSIE Q #90,US-319 & SR-33,Moultrie,GA,10,3.799,31.179344,-83.788579
64840,BP,US-278/SR-6 & SR-101,Rockmart,GA,18,3.599,34.0026,-85.041613
64842,Circle K #2745128,US-301 & US-25,Statesboro,GA,195,3.199,32.449014,-81.783291
64843,A TO Z TRUCKSTOP,US-301/US-25/SR-73,Statesboro,GA,195,3.599,32.449014,-81.783291
64850,SHAKE RAG EXPRESS,US-1 & US-78,Wadley,GA,135,3.41566666,32.866822,-82.404016
64856,KUM & GO #1056,"I-35, EXIT 56",Bevington,IA,320,3.099,41.360547,-93.790778
64857,CHARITON FOOD SHOP,US-34,Chariton,IA,320,3.369,41.014716,-93.30741
64859,QUICK FUEL #2901,"I-35/I-80, EXIT 136",Des Moines,IA,320,3.13733333,41.586865,-93.624949
64860,BP TRUCK PLAZA,US-61/US-151,Dubuque                                 ,IA,335,3.489,42.500624,-90.664799
64862,218 FUEL EXPRESS,US-218 & US-18,Floyd,IA,433,3.489,43.058789,-92.783054
64863,FT MADISON FAST BREAK,US-61,Fort Madison,IA,345,3.399,40.631141,-91.308401
64868,MEDIAPOLIS FAST BREAK,US-61,Mediapolis,IA,345,3.349,41.007967,-91.16402
64871,STEWART ROAD FAST BREAK,CR-X61,Muscatine                               ,IA,270,3.299,41.477612,-91.121005
64873,CUBBYS #2301,"I-29, EXIT 112",Onawa,IA,319,3.149,42.026827,-96.097462
64874,OSCEOLA TRAVEL PLAZA,"I-25, EXIT 33 & US-34",Osceola,IA,320,3.31233333,43.368461,-95.629994
64875,CASEYS #2598,"SR-163, EXIT 42",Pella,IA,320,3.199,41.407314,-92.917407
64876,PILOT #238,"I-29, EXIT 10",Percival,IA,319,3.799,40.748842,-95.813191
64876,PILOT TRAVEL CENTER #238,"I-29, EXIT 10",Percival,IA,319,3.799,40.748842,-95.813191
64877,CASEYS #3900,"US-218, EXIT 80 & SR-22",Riverside,IA,380,3.17066666,41.479716,-91.581274
64880,CASEYS #2487,US-71/SR-9,Spirit Lake,IA,440,3.38233333,43.422487,-95.102473
64881,SPARKYS ONE STOP #16,US-71 & SR-3,Storm Lake                              ,IA,527,3.23233333,42.645282,-95.199273
64883,KUM & GO #1046,"I-80, EXIT 46 & CR-M47",Walnut,IA,486,3.109,41.47726,-95.222069
64884,SAPP BROS TRAVEL CENTER,US-61 & SR-78,Sioux City,IA,527,3.649,42.496682,-96.405878
64886,WEVER JUNCTION,US-61 & CR-X50,Wever,IA,345,3.399,40.711488,-91.230431
64887,COUNCIL FOOD AND FUEL,US-95,Council,ID,785,3.589,44.729888,-116.438198
64888,NOMNOM #21,US-95 & SR-13,Grangeville,ID,970,3.90733333,45.926552,-116.122326
64892,JACKSONS FOOD STORE #3,US-95,Wilder,ID,785,3.579,43.676549,-116.911816
64894,CIRCLE K #4701251,"I-55, EXIT 160B & SR-9",Bloomington,IL,280,3.399,40.479783,-88.993915
64894,CIRCLE K #4701251,"I-55, EXIT 160B & SR-9",Bloomington,IL,280,3.599,40.479783,-88.993915
64894,CIRCLE K #4701251,"I-55, EXIT 160B & SR-9",Bloomington,IL,280,3.499,40.479783,-88.993915
64902,DOWNS TRAVEL MART,"I-74, EXIT 142",Downs,IL,368,3.499,40.39698,-88.870629
64907,FREEDOM OIL #77,"I-74, EXIT 112 & SR-117",Goodfield                               ,IL,368,3.659,40.629759,-89.274808
64913,Circle K #4701331,US-136 & US-67,Macomb,IL,345,3.499,40.458893,-90.671394
64914,Martinsville Food and Fuel,"I-70, EXIT 136",Martinsville,IL,510,3.489,39.335592,-87.881976
64920,KWIK STAR #1530,"I-88/SR-110, EXIT 76 & SR-251",Rochelle,IL,520,3.499,41.923918,-89.068707
64928,SPEEDWAY #1432,"I-294, EXIT 22",Willow Springs,IL,293,3.859,41.7366,-87.869315
64929,KARTAR TRUCK STOP,"I-74, EXIT 32 & SR-17",Woodhull,IL,270,3.599,41.178926,-90.315958
64930,THORNDALE SHELL,"I-290, EXIT 5",Wood Dale,IL,290,3.459,41.963363,-87.978956
64933,MCCLURE OIL #66,US-33/US-27,Decatur,IN,370,3.699,39.286213,-85.494306
64938,FAMILY EXPRESS #41 (DISCOUNT AVAILABLE),US-52,Lafayette,IN,375,3.43233333,40.419123,-86.891901
64939,FAMILY EXPRESS #27 (DISCOUNT AVAILABLE),US-421,Medaryville,IN,365,3.649,41.080595,-86.891963
64946,MORNING STAR AUTO TRUCK PLAZA,"I-69, EXIT 334 & US-6",Waterloo                                ,IN,370,3.699,41.431836,-85.02139
64949,PETES #36,US- 54 & US-169,Iola,KS,400,3.20566666,37.92448,-95.399981
64950,CASEYS #2957,US-73 & US-36,Hiawatha,KS,400,3.15066666,39.852403,-95.536497
64952,AMPRIDE,US-160,Johnson                                 ,KS,525,3.399,38.883793,-94.838914
64961,SAC AND FOX TRUCK STOP,US-75,Powhattan,KS,553,2.984,39.761462,-95.633583
64963,FLINT HILLS ONE STOP,US-50,Strong City,KS,553,2.919,38.397236,-96.536951
64964,U PUMP IT,US-83 & US-56,Sublette                                ,KS,525,3.679,37.481691,-100.843773
64969,ALLSTAR FOOD MART,SR-55,Campbellsville                          ,KY,415,3.159,37.343397,-85.341907
64980,DOUBLE KWIK MARKET #1044,SR-15/SR-7/SR-160,Isom                                    ,KY,255,3.749,37.187876,-82.898772
64982,FAS MART #5260,SR-9 & US-68/US-62/SR-10,Maysville,KY,312,3.364,38.647457,-83.764479
64984,DOUBLE KWIK MARKET #1062,"I-75, EXIT 104",Nicholasville,KY,410,3.499,37.880634,-84.572996
64990,LAKE COUNTRY OUTDOORS,SR-127,Russell Springs,KY,410,3.199,37.056625,-85.087586
64994,E Z STOP,SR-555 & SR-9002,Willisburg,KY,410,3.379,37.809789,-85.126347
64996,AVONDALE TRUCK STOP,SR-90,Westwego                                ,LA,725,3.449,29.906039,-90.142296
64998,CM BAYOU VISTA,US-90,Morgan City,LA,725,3.399,29.699375,-91.20677
64999,I 220 TRAVEL PLAZA,"I-270, EXIT 17A & US-80/US-79",Bossier City,LA,766,2.99233333,32.515887,-93.733654
65000,SILVERS TRAVEL CENTER,"I-10, EXIT 109",Breaux Bridge                           ,LA,690,3.369,30.273532,-91.899284
65002,FOOD N FUN #11,US-90 & SR-92-1,Broussard,LA,600,3.30233333,30.147151,-91.961241
65005,USA TRAVEL CENTER,"I-20, EXIT 103/US-80",Calhoun                                 ,LA,719,3.21566666,32.512647,-92.358474
65006,GOLDMINE TRUCKSTOP,US-190,Eunice                                  ,LA,730,3.199,30.494367,-92.417632
65007,GOLDEN GROVE TRUCK PLAZA,SR-641 & SR-3125,Gramercy,LA,725,3.419,30.047424,-90.689813
65008,BIG WHEELS TRAVEL CENTER,"US-90, EXIT 204 & SR-316",Gray,LA,725,3.499,29.686718,-90.781302
65011,PLANTATION TRUCK PLAZA,SR-311 & SR-664,Houma,LA,725,3.11566666,29.59577,-90.719535
65017,Y NOT STOP MANSURA,SR-1,Mansura,LA,730,3.399,31.057966,-92.049012
65019,Hwy 31 Truck Stop,SR 31,Saint Martinville                       ,LA,730,3.329,30.125201,-91.83345
65021,OPELOUSAS 190 TRUCK STOP,US-190,Opelousas,LA,600,2.87066666,30.53353,-92.081509
65022,CM RACELAND,SR-1,Raceland,LA,725,3.299,29.727433,-90.598976
65023,SHOP RITE #85,"I-10, EXIT 87 AT MILE 87",Rayne,LA,600,3.149,30.234925,-92.268462
65025,ELSIE AUTO AND TRUCK PLAZA,SR-1,Shreveport                              ,LA,766,2.949,32.513536,-93.747784
65026,TA ST Rose #06480,US-61,Saint Rose,LA,725,3.22566666,29.946872,-90.323135
65027,STARKS TRUCK STOP,SR-12,Starks,LA,690,3.599,30.315587,-93.661837
65030,CASH MAGIC THIBODAUX,SR-1,Thibodaux,LA,725,3.399,29.795763,-90.822871
65033,PILOT TRAVEL CENTERS #457,"I-75, EXIT 135",Beaverdam,OH,411,3.33066666,40.832992,-83.974283
65036,WAVERLY TRUCKSTOP,"I-20, EXIT 157 & SR-577",Delhi,LA,719,2.964,32.457642,-91.493174
65037,CIRCLE K #2707783,"I-20, EXIT 114 & SR-617",West Monroe,LA,719,2.95733333,32.518478,-92.147635
65048,Irving,SR-2,Westminster,MA,34,3.749,42.544902,-71.91079
65059,ROYAL FARMS #111,"I-95, EXIT 57",Baltimore,MD,22,3.209,39.290882,-76.610759
65062,AC & T BIG POOL,"I-70, EXIT 12 & SR-56",Big Pool,MD,70,3.659,39.624686,-78.016028
65064,A C AND T SHARPSBURG PIKE,"I-70, EXIT 29A & SR-65",Hagerstown,MD,70,3.799,39.643045,-77.719108
65066,HURLOCK CITGO,SR-392 & SR-331,Hurlock                                 ,MD,194,3.259,38.634686,-75.863728
65067,SUNOCO,US-301,Newburg,MD,60,3.379,38.377348,-76.953305
65069,CIRCLE K #4707056,"I-95, EXIT 75",Auburn,ME,170,3.899,44.096537,-70.224949
65074,CIRCLE K #4707004,"I-95, EXIT 244 & SR-157",Medway,ME,170,3.50233333,45.608943,-68.530862
65075,CIRCLE K #4707017,"I-95, EXIT 48",Portland,ME,170,3.74233333,43.657361,-70.258662
65083,SUNOCO,"I-75, EXIT 34B",Riverview                               ,MI,325,3.639,42.174207,-83.17937
65084,BEACON & BRIDGE #19,US-131 & SR-115,Cadillac,MI,260,3.259,44.251953,-85.401162
65084,BEACON & BRIDGE #19,US-131 & SR-115,Cadillac,MI,260,3.239,44.251953,-85.401162
65084,BEACON & BRIDGE #19,US-131 & SR-115,Cadillac,MI,260,3.279,44.251953,-85.401162
65086,FRED MOORE BP,"I-94, EXIT 257",Casco                                   ,MI,325,4.099,42.752532,-82.671584
65088,Circle K #2746528,US-41/SR-28 & SR-95,Champion,MI,360,3.819,46.513825,-87.963468
65091,WYOMING FUEL PLAZA,"I-94, EXIT 210A",Dearborn,MI,325,3.599,42.32226,-83.176315
65092,BP,"I-94 & US-12, EXIT 210",Dearborn,MI,325,3.579,42.32226,-83.176315
65092,BP,"I-94 & US-12, EXIT 210",Dearborn,MI,325,3.759,42.32226,-83.176315
65092,BP,"I-94 & US-12, EXIT 210",Dearborn,MI,325,4.099,42.32226,-83.176315
65092,BP,"I-94 & US-12, EXIT 210",Dearborn,MI,325,3.199,42.32226,-83.176315
65094,MARATHON,"I-75 & SR-32, EXIT 282",Gaylord                                 ,MI,287,3.829,45.027513,-84.674752
65094,MARATHON,"I-75 & SR-32, EXIT 282",Gaylord                                 ,MI,287,3.799,45.027513,-84.674752
65108,PICKLEMANS ONE STOP-ZEPHYR,ST 28,Newberry,MI,360,3.699,46.355952,-85.509887
65113,NORTHWIND TRAVEL CENTER,"US-131, EXIT 153 & US-10",Reed City,MI,456,3.599,43.875017,-85.51005
65113,NORTHWIND TRAVEL CENTER,"US-131, EXIT 153 & US-10",Reed City,MI,456,3.499,43.875017,-85.51005
65121,BP TRAVEL CENTER AND TRUCK PLAZA,"I-275, EXIT 20",Belleville,MI,325,4.199,42.204841,-83.485211
65127,PITSTOP MOBIL MART,"I-196, EXIT 72",Wyoming,MI,456,3.799,42.913258,-85.705703
65127,PITSTOP MOBIL MART,"I-196, EXIT 72",Wyoming,MI,456,3.549,42.913258,-85.705703
65129,HOLIDAY STATIONSTORE #2746345,"I-94, EXIT 103/US-52 & SR-29",Alexandria,MN,250,3.499,45.88351,-95.374501
65132,PETES PLACE SOUTH,US-71 & US-2,Bemidji,MN,355,3.41566666,47.472315,-94.883279
65135,CIRCLE K #3819,SR-7,Clara City,MN,432,3.33233333,44.954959,-95.366405
65136,HOLIDAY STATIONSTORE #2746422,"I-35, EXIT 253B",Duluth,MN,334,3.499,46.783829,-92.105268
65141,KWIK TRIP #619,US-14 & ST-57,Kasson,MN,515,3.549,44.029705,-92.750345
65142,HOLIDAY STATIONSTORE #2746376,"I-35W, EXIT 36 & CR-23",Circle Pines,MN,448,3.549,45.144882,-93.155364
65153,7Fleet #46516,"I-75, EXIT 164",Waite Park,MN,250,3.459,45.553713,-94.233463
65162,Petro Mart #15,I-270 EXIT 33,Saint Louis                             ,MO,540,2.904,38.625406,-90.190009
65165,AMERIMART # 11,US-61,Jackson,MO,275,3.299,39.035521,-94.358351
65171,SIGNAL FOOD STORE #110,US-60 & SR-5,Mansfield,MO,535,3.02566666,37.106719,-92.580723
65177,KUM & GO #0497,US-60/SR-413 & CR-M,Republic,MO,535,3.079,37.119381,-93.480377
65178,WILD BILLS TRAVEL CENTER,US-65 & SR-14,Ridgedale                               ,MO,535,3.199,36.503954,-93.223792
65180,TREX MART #11,"I-29, EXIT 65 & US-59",Savannah,MO,400,2.999,39.941368,-94.829946
65188,GAS MART,"US-78, EXIT 14 & SR-309",Byhalia,MS,435,2.97233333,34.872318,-89.69064
65192,CIRCLE K #2723396,US-49,Collins,MS,620,3.879,31.645794,-89.55533
65194,CIRCLE K #2723401,US-98 BYP/SR-44 & SR-13,Columbia,MS,620,3.33233333,31.251858,-89.83531
65197,SINGH PETRO,US-11,Ellisville                              ,MS,620,3.059,31.604773,-89.195641
65198,CIRCLE K #2723437,US-49,Florence,MS,760,2.89566666,32.153484,-90.131197
65204,SHELL GAS MART,US-82,Mathiston,MS,576,3.36566666,33.539263,-89.12555
65212,Taters #2,US-98 & SR-29,New Augusta,MS,620,3.31566666,31.202403,-89.034774
65213,CIRCLE K #2723390,US-98,New Augusta,MS,620,3.199,31.202403,-89.034774
65214,NEWTON CROSSING,"I-20, EXIT 109 & SR-15",Newton,MS,705,3.249,32.388284,-89.131749
65216,STUCKEYS EXPRESS,US-43S,Pelahatchie                             ,MS,760,3.199,32.313216,-89.79894
65221,CEFCO #544,"I-55/US-51, EXIT 81",Terry,MS,760,2.899,32.096263,-90.294257
65223,SHELL EXPRESS MART,SR-7 & SR-315,Water Valley,MS,435,3.06566666,34.151499,-89.631474
65225,CIRCLE K #2723402,US-49,Wiggins,MS,620,3.509,30.858244,-89.135328
65234,COUNTRY MART,US-13/SR-11,Bethel,NC,205,3.00733333,35.808306,-77.373343
65241,CIRCLE K #2723474,US-70,Goldsboro,NC,205,3.54066666,35.384884,-77.992765
65246,DOBBS PLACE,"I-95, EXIT 17",Lumberton                               ,NC,245,3.159,34.61833,-79.008205
65250,CIRCLE K #2723473,US-70,Morehead City,NC,245,3.649,34.722939,-76.726044
65251,SPEEDWAY #8277,US-17 & SR-43,New Bern,NC,245,3.26566666,35.106843,-77.039876
65252,SPEEDWAY #6964,SR-125 & SR-11/SR-42,Oak City,NC,205,3.19733333,35.962597,-77.305235
65267,CIRCLE K #2720939,"I-795/US-264, EXIT 43A & US-301",Wilson,NC,205,3.049,35.705911,-77.917571
65268,SPEEDWAY #6931,"I-40, EXIT 195 & SR-109",Winston Salem,NC,65,3.609,36.099813,-80.244052
65270,INTERSTATE CENEX,"I-94, EXIT 1 & SR-16",Beach,ND,273,3.499,46.918069,-104.004373
65273,SIMONSON TRAVEL CENTER,"I-29, EXIT 141 & US-2",Grand Forks,ND,341,3.539,47.92521,-97.030632
65274,CENEX C STORE,US-2 & SR-3,Rugby                                   ,ND,452,3.399,48.368888,-99.996246
65282,HEBRON SINCLAIR,US-81,Hebron,NE,413,3.284,40.16648,-97.586085
65283,CUBBYS #2107,US-20/SR-15,Laurel,NE,470,3.139,42.429693,-97.089763
65284,Caseys #4526,"I-80, EXIT 237",Lexington,NE,330,3.05733333,40.778849,-99.741487
65287,AM ENERGY,"I-80, EXIT 248",Overton                                 ,NE,330,2.899,40.739009,-99.537717
65289,SHOEMAKERS SOUTH,US-77,Roca,NE,413,3.349,40.657321,-96.662314
65290,ESSENTIAL FUEL #3,ST 71,Scottsbluff,NE,475,3.599,41.862302,-103.662709
65292,CUBBYS #117,SR-2 & SR-50,Syracuse                                ,NE,319,3.319,40.657224,-96.186398
65293,TRAILS WEST SINCLAIR,US-34 & SR-25,Trenton,NE,475,3.499,40.175754,-101.01316
65294,PRIME STOP,ST 35                         ,Wayne                                   ,NE,470,3.244,42.194129,-97.169623
65296,CIRCLE K #4707214,"I-93, EXIT 12S & I-89 & SR-3A",Bow,NH,170,4.199,43.133061,-71.549149
65299,EPPING FUELING CENTER,SR-27 & SR-125,Epping,NH,125,4.029,43.047121,-71.075844
65308,SUNOCO,SR-17,East Rutherford                         ,NJ,115,3.19233333,40.833989,-74.097087
65310,Edison Fuel Stop,US-1,Edison,NJ,115,3.159,40.500535,-74.398394
65314,Union 76,"I-55, EXIT 50A",Richwood,NJ,150,3.399,39.712109,-75.170918
65315,SUNOCO- RICHARD STOCKTON PLAZA #7009,NJ TURNPIKE MILE POST 58.7 ,Trenton,NJ,115,3.899,40.220307,-74.7659
65319,PHILLIPS 66,US-30,Clementon,NJ,150,3.199,39.811503,-74.982944
65320,PILOT #891,"I-80, EXIT 27B",Ledgewood,NJ,105,4.099,40.873861,-74.671316
65328,THIND TRAVEL PLAZA,SR-20,North Bergen                            ,NJ,115,3.259,40.804267,-74.012084
65329,UTE MOUNTAIN TRAVEL CENTER,US-160 & US-491,Towaoc                                  ,CO,810,3.45733333,37.211302,-108.723447
65332,BETTY ROSS TRUCK STOP /BP,US-130 & SR-73,Pennsauken,NJ,150,3.329,39.956224,-75.05795
65334,SUNOCO,US 22 WEST,Phillipsburg                            ,NJ,115,3.329,40.691561,-75.195254
65335,CONOCO,US-22,Phillipsburg,NJ,90,3.359,40.691561,-75.195254
65338,SWIFT FUEL STOP,"I-78, EXIT 13",Newark                                  ,NJ,115,3.879,40.735657,-74.172367
65339,US GAS & DIESEL,US-46,Ridgefield,NJ,115,3.229,40.834267,-74.008751
65343,ENRITE,"I-287, EXIT 4",South Plainfield,NJ,115,3.999,40.57927,-74.41154
65345,SOUTH BRUNSWICK VALERO,US-130,North Brunswick                         ,NJ,115,3.16566666,40.453925,-74.476545
65350,Phillips 66,"I-295, EXIT 1",Vineland                                ,NJ,150,3.359,39.486278,-75.025426
65351,RIGGINS TRUCK PLAZA,"I-55, EXIT 26",Vineland,NJ,150,3.269,39.486278,-75.025426
65353,SUNOCO- GROVER CLEVELAND TRAVEL PLAZA #7014,"NORTH NJ TNPK, EXIT 11",Woodbridge,NJ,115,3.899,40.55418,-74.286001
65359,ROAD RUNNER TRAVEL CENTER,"I-25, EXIT 156",Lemitar,NM,580,3.299,34.159595,-106.910703
65360,Roswell #60,US-285,Roswell                                 ,NM,593,3.36566666,33.394328,-104.522952
65361,BLACK MESA TRAVEL CENTER,"I-25, EXIT 252",Algodones,NM,580,3.269,35.380651,-106.479249
65365,CHEVRON #381125,US-95,Hawthorne,NV,966,4.079,38.52542,-118.626977
65373,CHAMPLAIN PETERBILT FUEL MART,"I-87, EXIT 43",Champlain,NY,39,3.799,44.986656,-73.446693
65377,PETROL 9 W,US-9W,Glenmont,NY,12,3.699,42.604802,-73.769566
65379,MIRABITO #74,"SR-79 N/I-88E, EXIT 6",Harpursville                            ,NY,12,4.659,42.178412,-75.62463
65381,NATIVE PRIDE,"I-90, EXIT 58 & US-20",Irving,NY,38,2.999,42.567559,-79.112817
65381,NATIVE PRIDE,"I-90, EXIT 58 & US-20",Irving,NY,38,2.899,42.567559,-79.112817
65383,M AND M ALLEGANY JUNCTION,"I-86/SR-17, EXIT 23 & US-219/US-219 BUS",Limestone,NY,38,3.129,42.022493,-78.635229
65386,MIRABITO #73,"I-88, EXIT 12",Otego,NY,12,3.999,42.397302,-75.173502
65387,MAPLEFIELDS,SR-22 & SR-442,Peru,NY,235,3.799,44.578486,-73.527031
65392,CIRCLE K #4707622,"I-90, EXIT 41",Seneca Falls,NY,220,3.999,42.910719,-76.796785
65395,BELLSTORES #132,US-30 & SR-60,Ashland,OH,249,3.499,40.788737,-82.236039
65398,QUICK FUEL #2306,"I-480, EXIT 12",Brookpark,OH,305,3.669,41.419792,-81.823818
65400,NORTHSIDE FUEL STOP,US-30 & SR-19,Bucyrus,OH,411,3.50733333,40.808391,-82.975465
65406,MOBIL,"I-90/SR-2, EXIT 182B",Cleveland,OH,305,3.76566666,41.499657,-81.693677
65411,CLARKS PUMP N SHOP #10,SR- 32,Jackson,OH,315,3.699,39.013187,-82.608904
65415,SPEEDWAY #9314,US-20 & SR-21,Massillon,OH,249,3.48233333,40.796512,-81.52316
65423,BARNEYS CONVENIENCE MART #15,"I-75, EXIT 195 & I-90, EXIT 64 & SR-795",Rossford,OH,550,3.599,41.609773,-83.564378
65426,CIRCLE K #4705357,US-23 & SR-316,Ashville,OH,315,3.089,39.715619,-82.952958
65431,QUICK MART AND MORE,US-22 & SR-43,Steubenville,OH,573,3.639,40.360071,-80.615103
65441,HUTCH'S #103,SR-6 & SR-66,Elk City,OK,483,2.969,35.414008,-99.413865
65444,TXB #24 dba Kwik Chek Food Stores,US-70,Hugo,OK,253,2.969,34.010621,-95.513122
65445,QWIK CHEQUE,US-70 & SR-37,Idabel,OK,253,3.199,33.895665,-94.826328
65451,Petes #15,US-169 & SR-88,Oologah                                 ,OK,560,3.159,36.447039,-95.708315
65457,THACKERSVILLE TRAVEL PLAZA,"I-35, EXIT 1",Thackerville                            ,OK,253,2.93233333,33.795524,-97.143873
65463,FLYING J CARDLOCK #825,"HWY 403, EXIT 41",Brantford,ON,430,4.59216111,39.922249,-86.178852
65463,FLYING J CARDLOCK #825,"HWY 403, EXIT 41",Brantford,ON,430,4.60163996,39.922249,-86.178852
65463,FLYING J CARDLOCK #825,"HWY 403, EXIT 41",Brantford,ON,430,4.59114784,39.922249,-86.178852
65463,FLYING J CARDLOCK #825,"HWY 403, EXIT 41",Brantford,ON,430,4.60231851,39.922249,-86.178852
65463,FLYING J CARDLOCK #825,"HWY 403, EXIT 41",Brantford,ON,430,4.59317483,39.922249,-86.178852
65463,FLYING J CARDLOCK #825,"HWY 403, EXIT 41",Brantford,ON,430,4.59452716,39.922249,-86.178852
65469,PETRO-CANADA,BURLINGTON & PARKDALE/WINDEMER,Hamilton                                ,ON,430,3.65284821,40.074981,-86.049888
65469,PETRO-CANADA,BURLINGTON & PARKDALE/WINDEMER,Hamilton                                ,ON,430,3.65338686,40.074981,-86.049888
65469,PETRO-CANADA,BURLINGTON & PARKDALE/WINDEMER,Hamilton                                ,ON,430,3.59147696,40.074981,-86.049888
65476,PETRO-CANADA,"HWY 401, EXIT 186",London                                  ,ON,200,3.40169746,39.625602,-85.920259
65476,PETRO-CANADA,"HWY 401, EXIT 186",London                                  ,ON,200,3.56099338,39.625602,-85.920259
65476,PETRO-CANADA,"HWY 401, EXIT 186",London                                  ,ON,200,3.40219907,39.625602,-85.920259
65476,PETRO-CANADA,"HWY 401, EXIT 186",London                                  ,ON,200,3.36758543,39.625602,-85.920259
65476,PETRO-CANADA,"HWY 401, EXIT 186",London                                  ,ON,200,3.33899404,39.625602,-85.920259
65476,PETRO-CANADA,"HWY 401, EXIT 186",London                                  ,ON,200,3.31285191,39.625602,-85.920259
65484,FLYING J #865,HWY 1/HWY 401,Pickering,ON,720,4.46276974,31.034078,-93.270719
65484,FLYING J #865,HWY 1/HWY 401,Pickering,ON,720,4.45521463,31.034078,-93.270719
65484,FLYING J #865,HWY 1/HWY 401,Pickering,ON,720,4.45193778,31.034078,-93.270719
65484,FLYING J #865,HWY 1/HWY 401,Pickering,ON,720,4.45390331,31.034078,-93.270719
65484,FLYING J #865,HWY 1/HWY 401,Pickering,ON,720,4.46211176,31.034078,-93.270719
65484,FLYING J #865,HWY 1/HWY 401,Pickering,ON,720,4.45292033,31.034078,-93.270719
65490,PILOT TRAVEL CENTER #422,"I-85, EXIT 41 & US-29",Newnan,GA,18,3.699,33.380672,-84.799657
65490,PILOT TRAVEL CENTERS #422,"I-85, EXIT 41 & US-29",Newnan,GA,18,3.699,33.380672,-84.799657
65494,FLYING J TRAVEL PLAZA #633,"I-20, EXIT 138",Union Point,GA,135,3.859,33.615683,-83.074597
65496,FLYING J #463,HWY 402 EXIT 25,Wyoming,ON,620,4.45193778,32.120567,-91.206961
65496,FLYING J #463,HWY 402 EXIT 25,Wyoming,ON,620,4.45292033,32.120567,-91.206961
65496,FLYING J #463,HWY 402 EXIT 25,Wyoming,ON,620,4.46276974,32.120567,-91.206961
65496,FLYING J #463,HWY 402 EXIT 25,Wyoming,ON,620,4.46211176,32.120567,-91.206961
